2410
0.06 0.01 0.15986361168471247
0.06 0.02 0.06117266792433107
0.06 0.03 -0.016421231159158278
0.06 0.04 -0.082111502553884
0.06 0.05 -0.1398965192474989
0.06 0.06 -0.19194181541316713
0.06 0.07 -0.23956808452366096
0.06 0.08 -0.2836442917901254
0.06 0.09 -0.3247731696921051
0.06 0.1 -0.36338917860336983
0.06 0.11 -0.3998145971370006
0.06 0.12 -0.4342936647065503
0.06 0.13 -0.4670143844367921
0.06 0.14 -0.4981229908097393
0.06 0.15 -0.5277338529797593
0.06 0.16 -0.5559364264329544
0.06 0.17 -0.5828002311347138
0.06 0.18 -0.6083784702737637
0.06 0.19 -0.6327106864009475
0.06 0.2 -0.655824717411013
0.06 0.21 -0.6777381290504629
0.06 0.22 -0.6984592441671031
0.06 0.23 -0.7179878505241379
0.06 0.24 -0.7363156419165379
0.06 0.25 -0.7534264273095949
0.06 0.26 -0.7692961269793747
0.06 0.27 -0.7838925612023511
0.06 0.28 -0.7971750243689091
0.06 0.29 -0.8090936240699875
0.06 0.3 -0.8195883491984433
0.06 0.31 -0.8285878114845592
0.06 0.32 -0.8360075784145078
0.06 0.33 -0.8417479779871881
0.06 0.34 -0.8456912005271258
0.06 0.35 -0.8476974384936319
0.06 0.36 -0.8475996721562972
0.06 0.37 -0.8451964911319181
0.06 0.38 -0.8402419703370367
0.06 0.39 -0.83243095542162
0.06 0.4 -0.8213768601836939
0.06 0.41 -0.8065765492933323
0.06 0.42 -0.7873513246374362
0.06 0.43 -0.7627394276674089
0.06 0.44 -0.7312768114202528
0.06 0.45 -0.6904662334814615
0.06 0.46 -0.6350312657857823
0.07 0.01 0.1903317521688911
0.07 0.02 0.0849784089515373
0.07 0.03 0.001663864608492771
0.07 0.04 -0.06904587798183537
0.07 0.05 -0.1313051061290692
0.07 0.06 -0.18738685567533941
0.07 0.07 -0.23868936694844778
0.07 0.08 -0.28613950481189776
0.07 0.09 -0.3303844204580658
0.07 0.1 -0.3718934028450003
0.07 0.11 -0.41101653076836153
0.07 0.12 -0.44802056161570514
0.07 0.13 -0.48311195926014994
0.07 0.14 -0.5164522419340976
0.07 0.15 -0.5481685308753819
0.07 0.16 -0.5783609830365009
0.07 0.17 -0.6071081326373131
0.07 0.18 -0.6344707871779289
0.07 0.19 -0.6604948963940904
0.07 0.2 -0.6852136717304125
0.07 0.21 -0.7086491436432296
0.07 0.22 -0.7308132843960402
0.07 0.23 -0.7517087832828289
0.07 0.24 -0.7713295323288458
0.07 0.25 -0.7896608590149485
0.07 0.26 -0.8066795254905409
0.07 0.27 -0.8223534989611379
0.07 0.28 -0.8366414837533973
0.07 0.29 -0.8494921903654487
0.07 0.3 -0.8608432988007241
0.07 0.31 -0.8706200503113406
0.07 0.32 -0.8787333699378139
0.07 0.33 -0.8850773766224399
0.07 0.34 -0.8895260694987803
0.07 0.35 -0.8919288733383605
0.07 0.36 -0.8921045565282624
0.07 0.37 -0.8898327518939677
0.07 0.38 -0.8848418172821829
0.07 0.39 -0.8767908679968698
0.07 0.4 -0.8652420497614526
0.07 0.41 -0.8496154166325904
0.07 0.42 -0.8291102193637288
0.07 0.43 -0.802553972385488
0.07 0.44 -0.7680703915494297
0.07 0.45 -0.7221664372027213
0.07 0.46 -0.6557323782850901
0.08 0.01 0.21955842156145233
0.08 0.02 0.10823932171812067
0.08 0.03 0.019729226596609584
0.08 0.04 -0.05558782406583762
0.08 0.05 -0.12198805721406158
0.08 0.06 -0.18183070938351809
0.08 0.07 -0.23657742755344635
0.08 0.08 -0.2872031704495447
0.08 0.09 -0.33439246791831434
0.08 0.1 -0.3786442375008845
0.08 0.11 -0.42033242462759846
0.08 0.12 -0.4597432676036144
0.08 0.13 -0.49709930372734545
0.08 0.14 -0.5325754280177678
0.08 0.15 -0.5663099679852384
0.08 0.16 -0.5984125115955143
0.08 0.17 -0.6289695491993155
0.08 0.18 -0.6580485995991764
0.08 0.19 -0.6857012557592016
0.08 0.2 -0.7119654396573603
0.08 0.21 -0.7368670619617572
0.08 0.22 -0.7604212199997304
0.08 0.23 -0.782633024828607
0.08 0.24 -0.8034981177852747
0.08 0.25 -0.823002914047458
0.08 0.26 -0.8411245923720949
0.08 0.27 -0.857830834018497
0.08 0.28 -0.8730792980399915
0.08 0.29 -0.8868168028040733
0.08 0.3 -0.8989781626421344
0.08 0.31 -0.9094846010637456
0.08 0.32 -0.9182416237277231
0.08 0.33 -0.925136178554657
0.08 0.34 -0.9300328456510037
0.08 0.35 -0.9327686663062806
0.08 0.36 -0.9331460021861009
0.08 0.37 -0.9309224441954747
0.08 0.38 -0.9257961268341821
0.08 0.39 -0.9173835511698776
0.08 0.4 -0.9051844902788233
0.08 0.41 -0.8885229959034183
0.08 0.42 -0.8664399190788596
0.08 0.43 -0.837473698715206
0.08 0.44 -0.7991294696749877
0.08 0.45 -0.7461330864787354
0.09 0.01 0.24758677317344546
0.09 0.02 0.1308659048439994
0.09 0.03 0.037596247521927806
0.09 0.04 -0.04197927445374039
0.09 0.05 -0.11223417246965939
0.09 0.06 -0.17559794763285852
0.09 0.07 -0.23358481561588618
0.09 0.08 -0.28721016159844004
0.09 0.09 -0.33719029514104015
0.09 0.1 -0.3840495655310402
0.09 0.11 -0.42818256858296777
0.09 0.12 -0.4698925110879879
0.09 0.13 -0.5094160076200522
0.09 0.14 -0.5469397195475391
0.09 0.15 -0.5826118628238695
0.09 0.16 -0.6165503633667709
0.09 0.17 -0.6488487489276415
0.09 0.18 -0.6795804669700829
0.09 0.19 -0.708802077547716
0.09 0.2 -0.7365556201373987
0.09 0.21 -0.762870356708575
0.09 0.22 -0.7877640289885792
0.09 0.23 -0.8112437235838785
0.09 0.24 -0.8333064068153446
0.09 0.25 -0.8539391670243957
0.09 0.26 -0.8731191824544747
0.09 0.27 -0.890813415189814
0.09 0.28 -0.9069780139742174
0.09 0.29 -0.9215573889329438
0.09 0.3 -0.9344828967317171
0.09 0.31 -0.9456710419873741
0.09 0.32 -0.9550210543977362
0.09 0.33 -0.9624116323228723
0.09 0.34 -0.9676965374987686
0.09 0.35 -0.9706985556244159
0.09 0.36 -0.9712010542448264
0.09 0.37 -0.9689358757492007
0.09 0.38 -0.9635653983211478
0.09 0.39 -0.9546548341296488
0.09 0.4 -0.9416271296996993
0.09 0.41 -0.923684274392456
0.09 0.42 -0.8996563855276085
0.09 0.43 -0.8676696626071283
0.09 0.44 -0.8242334454778654
0.09 0.45 -0.7602402923600565
0.1 0.01 0.27446566984608656
0.1 0.02 0.15280915973321607
0.1 0.03 0.05514793447942323
0.1 0.04 -0.028386803984328024
0.1 0.05 -0.10224748545456186
0.1 0.06 -0.1689216867306944
0.1 0.07 -0.22996772508863672
0.1 0.08 -0.28643531549195367
0.1 0.09 -0.339068027647889
0.1 0.1 -0.38841220988866154
0.1 0.11 -0.43488044668406345
0.1 0.12 -0.47879081177570215
0.1 0.13 -0.5203923107900416
0.1 0.14 -0.5598819983446497
0.1 0.15 -0.5974168451037094
0.1 0.16 -0.6331221662051036
0.1 0.17 -0.6670977221788228
0.1 0.18 -0.6994221972564788
0.1 0.19 -0.7301565148141047
0.1 0.2 -0.759346296425977
0.1 0.21 -0.7870236719945929
0.1 0.22 -0.8132085823294902
0.1 0.23 -0.837909669817193
0.1 0.24 -0.8611248197657947
0.1 0.25 -0.8828413896817116
0.1 0.26 -0.9030361427508322
0.1 0.27 -0.9216748825673421
0.1 0.28 -0.9387117663916004
0.1 0.29 -0.9540882514893253
0.1 0.3 -0.9677316003366141
0.1 0.31 -0.9795528312642148
0.1 0.32 -0.989443944578684
0.1 0.33 -0.9972741689303014
0.1 0.34 -1.0028848388650284
0.1 0.35 -1.0060822960310998
0.1 0.36 -1.0066278346070834
0.1 0.37 -1.004223047665086
0.1 0.38 -0.9984876783283384
0.1 0.39 -0.988924550180808
0.1 0.4 -0.9748605961854431
0.1 0.41 -0.9553393992904273
0.1 0.42 -0.9289019990722411
0.1 0.43 -0.8930560162664741
0.1 0.44 -0.8425296915880622
0.11 0.01 0.3002441749302611
0.11 0.02 0.1740438427572274
0.11 0.03 0.07230593470312097
0.11 0.04 -0.014928349459454093
0.11 0.05 -0.09217637313954341
0.11 0.06 -0.16197428957104198
0.11 0.07 -0.22591779361360087
0.11 0.08 -0.28508601150844837
0.11 0.09 -0.3402460771192338
0.11 0.1 -0.3919634969000214
0.11 0.11 -0.44066661733175927
0.11 0.12 -0.48668660369753214
0.11 0.13 -0.5302834149498711
0.11 0.14 -0.5716633178469118
0.11 0.15 -0.6109910540941005
0.11 0.16 -0.6483984977061676
0.11 0.17 -0.683990931413818
0.11 0.18 -0.7178516593272393
0.11 0.19 -0.750045424206998
0.11 0.2 -0.7806209417979266
0.11 0.21 -0.8096127637213788
0.11 0.22 -0.8370426128044521
0.11 0.23 -0.8629202877080079
0.11 0.24 -0.8872441994612996
0.11 0.25 -0.9100015759458938
0.11 0.26 -0.931168347955888
0.11 0.27 -0.9507087094231317
0.11 0.28 -0.9685743221782463
0.11 0.29 -0.9847031093742038
0.11 0.3 -0.999017547689978
0.11 0.31 -1.011422321125763
0.11 0.32 -1.0218011297449094
0.11 0.33 -1.0300123401192103
0.11 0.34 -1.0358829938748135
0.11 0.35 -1.0392004070933796
0.11 0.36 -1.0397000994674999
0.11 0.37 -1.0370478869290387
0.11 0.38 -1.0308122077647013
0.11 0.39 -1.020419047759403
0.11 0.4 -1.0050732708001249
0.11 0.41 -0.983607723896895
0.11 0.42 -0.9541512094407556
0.11 0.43 -0.9132155598463386
0.11 0.44 -0.8516957307760734
0.12 0.01 0.3249691804100706
0.12 0.02 0.19455906881822316
0.12 0.03 0.08901706344490468
0.12 0.04 -0.0016892233880978491
0.12 0.05 -0.08213123852338755
0.12 0.06 -0.15488618792796272
0.12 0.07 -0.22158172780898444
0.12 0.08 -0.28332237696458695
0.12 0.09 -0.3408957760409461
0.12 0.1 -0.39488421367254023
0.12 0.11 -0.44572991755669744
0.12 0.12 -0.4937756310056799
0.12 0.13 -0.5392910299187137
0.12 0.14 -0.5824905688539876
0.12 0.15 -0.6235459002132722
0.12 0.16 -0.6625947243295385
0.12 0.17 -0.6997472134905606
0.12 0.18 -0.735090737014584
0.12 0.19 -0.7686933626288086
0.12 0.2 -0.8006064513299826
0.12 0.21 -0.8308665602900807
0.12 0.22 -0.8594967994066129
0.12 0.23 -0.8865077388851258
0.12 0.24 -0.9118979298085192
0.12 0.25 -0.9356540717840911
0.12 0.26 -0.9577508377630802
0.12 0.27 -0.9781503430063913
0.12 0.28 -0.9968012200380243
0.12 0.29 -1.0136372309169368
0.12 0.3 -1.0285753076664534
0.12 0.31 -1.041512854212821
0.12 0.32 -1.052324057201583
0.12 0.33 -1.0608548186852205
0.12 0.34 -1.0669157047931521
0.12 0.35 -1.0702719322704273
0.12 0.36 -1.0706287506684722
0.12 0.37 -1.0676093249209209
0.12 0.38 -1.0607196934816803
0.12 0.39 -1.0492898218788904
0.12 0.4 -1.0323661653639153
0.12 0.41 -1.00849249542622
0.12 0.42 -0.9751790423851884
0.12 0.43 -0.9271565507713262
0.13 0.01 0.3486844666034401
0.13 0.02 0.21435279138014973
0.13 0.03 0.10524502109189493
0.13 0.04 0.011267826706769513
0.13 0.05 -0.07219576618204748
0.13 0.06 -0.1477579726889392
0.13 0.07 -0.2170739927089107
0.13 0.08 -0.28127041693416477
0.13 0.09 -0.3411528376578714
0.13 0.1 -0.3973183197916025
0.13 0.11 -0.4502213695508286
0.13 0.12 -0.5002150072713841
0.13 0.13 -0.5475775540823534
0.13 0.14 -0.592530757059359
0.13 0.15 -0.6352524210206674
0.13 0.16 -0.6758854212890226
0.13 0.17 -0.7145442519164187
0.13 0.18 -0.7513198444748515
0.13 0.19 -0.786283138180939
0.13 0.2 -0.8194877222187018
0.13 0.21 -0.8509717670680315
0.13 0.22 -0.8807593914582375
0.13 0.23 -0.908861562204677
0.13 0.24 -0.9352765875486825
0.13 0.25 -0.9599902353529531
0.13 0.26 -0.9829754817188876
0.13 0.27 -1.0041918700305756
0.13 0.28 -1.0235844317948817
0.13 0.29 -1.0410820849040778
0.13 0.3 -1.0565953763682552
0.13 0.31 -1.0700133661624336
0.13 0.32 -1.081199341524385
0.13 0.33 -1.0899848801408025
0.13 0.34 -1.0961614966043651
0.13 0.35 -1.0994686123500736
0.13 0.36 -1.0995756838512596
0.13 0.37 -1.0960545599572467
0.13 0.38 -1.0883344346281625
0.13 0.39 -1.075623202093535
0.13 0.4 -1.0567565838892183
0.13 0.41 -1.0298661210139644
0.13 0.42 -0.9914662667139865
0.13 0.43 -0.9324544964051341
0.14 0.01 0.371430432968364
0.14 0.02 0.23342844120974893
0.14 0.03 0.12096510290879947
0.14 0.04 0.023896054470312067
0.14 0.05 -0.06243436280928105
0.14 0.06 -0.14066845780205495
0.14 0.07 -0.21248533069758357
0.14 0.08 -0.2790308724957431
0.14 0.09 -0.3411264719360566
0.14 0.1 -0.3993822621231422
0.14 0.11 -0.4542636509991519
0.14 0.12 -0.5061328089359047
0.14 0.13 -0.55527576633871
0.14 0.14 -0.601920774519164
0.14 0.15 -0.6462511174028278
0.14 0.16 -0.6884142617551633
0.14 0.17 -0.7285285097054386
0.14 0.18 -0.7666878951111429
0.14 0.19 -0.8029658089092286
0.14 0.2 -0.8374176771246925
0.14 0.21 -0.8700829098653029
0.14 0.22 -0.9009862682937025
0.14 0.23 -0.9301387460621785
0.14 0.24 -0.9575380237849871
0.14 0.25 -0.9831685242944638
0.14 0.26 -1.0070010685739863
0.14 0.27 -1.0289921037966328
0.14 0.28 -1.0490824420056923
0.14 0.29 -1.067195405755108
0.14 0.3 -1.083234218273001
0.14 0.31 -1.0970783887873008
0.14 0.32 -1.1085787085704921
0.14 0.33 -1.117550253842375
0.14 0.34 -1.123762419034943
0.14 0.35 -1.1269243395041812
0.14 0.36 -1.1266628094774052
0.14 0.37 -1.122487271276413
0.14 0.38 -1.1137308963819132
0.14 0.39 -1.0994431726104608
0.14 0.4 -1.0781707526720739
0.14 0.41 -1.0474266167416313
0.14 0.42 -1.0019441461190715
0.15 0.01 0.3932441431943533
0.15 0.02 0.2517928211785342
0.15 0.03 0.1361607127273009
0.15 0.04 0.03616029511758678
0.15 0.05 -0.052897231911742115
0.15 0.06 -0.13368022865826812
0.15 0.07 -0.20788866073078005
0.15 0.08 -0.2766853850420883
0.15 0.09 -0.34090575358547415
0.15 0.1 -0.4011715016812014
0.15 0.11 -0.45795774738428696
0.15 0.12 -0.511634827772579
0.15 0.13 -0.5624956593084678
0.15 0.14 -0.6107742985091011
0.15 0.15 -0.6566589061754633
0.15 0.16 -0.7003010137064498
0.15 0.17 -0.7418222628039399
0.15 0.18 -0.7813193652832597
0.15 0.19 -0.8188677715589903
0.15 0.2 -0.854524373521506
0.15 0.21 -0.8883294609990267
0.15 0.22 -0.9203080785472877
0.15 0.23 -0.950470877624202
0.15 0.24 -0.9788145199119208
0.15 0.25 -1.0053216549458643
0.15 0.26 -1.029960464928203
0.15 0.27 -1.0526837376453213
0.15 0.28 -1.0734273902911413
0.15 0.29 -1.09210831669835
0.15 0.3 -1.1086213588145597
0.15 0.31 -1.122835095013953
0.15 0.32 -1.134585966233061
0.15 0.33 -1.1436699763308718
0.15 0.34 -1.149830708491478
0.15 0.35 -1.1527414937449845
0.15 0.36 -1.151977803539671
0.15 0.37 -1.146972233480911
0.15 0.38 -1.136935885973445
0.15 0.39 -1.1207075218130471
0.15 0.4 -1.0964215744668047
0.15 0.41 -1.0605952629742794
0.15 0.42 -1.0041287203448257
0.16 0.01 0.41415951124092665
0.16 0.02 0.2694547586142523
0.16 0.03 0.15082100469195692
0.16 0.04 0.04803391004404722
0.16 0.05 -0.04362392708596596
0.16 0.06 -0.12684356081538017
0.16 0.07 -0.20334327132659902
0.16 0.08 -0.2743008989554493
0.16 0.09 -0.34056418758576235
0.16 0.1 -0.40276520735377597
0.16 0.11 -0.46138774782666236
0.16 0.12 -0.5168094488981427
0.16 0.13 -0.5693293840556352
0.16 0.14 -0.619186790809234
0.16 0.15 -0.6665741642718529
0.16 0.16 -0.7116466212385242
0.16 0.17 -0.7545287121650388
0.16 0.18 -0.7953194318774126
0.16 0.19 -0.8340959201886647
0.16 0.2 -0.870916179505698
0.16 0.21 -0.9058210288733469
0.16 0.22 -0.9388354403314702
0.16 0.23 -0.9699693505233986
0.16 0.24 -0.999217999653845
0.16 0.25 -1.0265618152358158
0.16 0.26 -1.0519658248909127
0.16 0.27 -1.0753785462592602
0.16 0.28 -1.0967302574884328
0.16 0.29 -1.1159304912998633
0.16 0.3 -1.1328645074480987
0.16 0.31 -1.1473883623718684
0.16 0.32 -1.1593219747167385
0.16 0.33 -1.1684392122431588
0.16 0.34 -1.174453360808422
0.16 0.35 -1.1769950825018913
0.16 0.36 -1.1755774400216743
0.16 0.37 -1.1695370087163706
0.16 0.38 -1.157926491272475
0.16 0.39 -1.1392955909077105
0.16 0.4 -1.1111601962031434
0.16 0.41 -1.0682564750761319
0.17 0.01 0.43420754248921534
0.17 0.02 0.28642422829455705
0.17 0.03 0.16493925255361508
0.17 0.04 0.059496626541167275
0.17 0.05 -0.03464589644992988
0.17 0.06 -0.1201992502221284
0.17 0.07 -0.1988978678474307
0.17 0.08 -0.27193287661292576
0.17 0.09 -0.3401630557073838
0.17 0.1 -0.4042297068560774
0.17 0.11 -0.4646243798718538
0.17 0.12 -0.5217312534945733
0.17 0.13 -0.5758549083028555
0.17 0.14 -0.627239201551429
0.17 0.15 -0.6760804703055043
0.17 0.16 -0.7225369774011439
0.17 0.17 -0.7667357825423293
0.17 0.18 -0.808777792590168
0.17 0.19 -0.8487414841117091
0.17 0.2 -0.8866856260175882
0.17 0.21 -0.9226512213929234
0.17 0.22 -0.956662812895697
0.17 0.23 -0.9887292417900563
0.17 0.24 -1.0188439080794087
0.17 0.25 -1.0469845421259951
0.17 0.26 -1.0731124614820389
0.17 0.27 -1.0971712452302804
0.17 0.28 -1.119084705467752
0.17 0.29 -1.1387539621894036
0.17 0.3 -1.1560533183258692
0.17 0.31 -1.170824459155852
0.17 0.32 -1.1828682150262542
0.17 0.33 -1.1919326312018406
0.17 0.34 -1.1976951825192965
0.17 0.35 -1.1997352060663042
0.17 0.36 -1.1974889200471917
0.17 0.37 -1.1901708374293178
0.17 0.38 -1.1766229451261796
0.17 0.39 -1.154982743050423
0.17 0.4 -1.121770379471869
0.17 0.41 -1.0678887999874582
0.18 0.01 0.45341658744472
0.18 0.02 0.30271177513158054
0.18 0.03 0.17851170073764167
0.18 0.04 0.07053298051717749
0.18 0.05 -0.025988340322608883
0.18 0.06 -0.11378069713444916
0.18 0.07 -0.1945928301108666
0.18 0.08 -0.2696276915187925
0.18 0.09 -0.3397539168391406
0.18 0.1 -0.4056210728489862
0.18 0.11 -0.4677276649661066
0.18 0.12 -0.5264637308410396
0.18 0.13 -0.5821387749145633
0.18 0.14 -0.6350007660721996
0.18 0.15 -0.6852494332437131
0.18 0.16 -0.7330457793094325
0.18 0.17 -0.7785189995414921
0.18 0.18 -0.8217715610880901
0.18 0.19 -0.8628829378160834
0.18 0.2 -0.901912328499916
0.18 0.21 -0.9389005765213259
0.18 0.22 -0.9738714332766334
0.18 0.23 -1.0068322516481607
